253, 0.000000
255, 0.100000
257, 0.000000
259, 0.100000
261, 0.100000
263, 0.000000
265, 0.000000
267, 0.200000
269, 0.100000
271, 0.100000
273, 0.100000
275, 0.000000
277, 0.000000
279, 0.000000
281, 0.100000
283, 0.100000
285, 0.100000
287, 0.100000
289, 0.100000
291, 0.100000
293, 0.000000
295, 0.100000
297, 0.200000
299, 0.100000
301, 0.100000
303, 0.100000
305, 0.100000
307, 0.100000
309, 0.200000
311, 0.100000
313, 0.000000
315, 0.100000
317, 0.100000
319, 0.000000
321, 0.100000
323, 0.100000
325, 0.100000
327, 0.100000
329, 0.100000
331, 0.100000
333, 0.000000
335, 0.100000
337, 0.100000
339, 0.100000
341, 0.100000
343, 0.000000
345, 0.100000
347, 0.100000
349, 0.100000
351, 0.200000
353, 0.100000
355, 0.000000
357, 0.100000
359, 0.100000
361, 0.000000
363, 0.100000
365, 0.000000
367, 0.100000
369, 0.100000
371, 0.100000
373, 0.100000
375, 0.100000
377, 0.100000
379, 0.100000
381, 0.000000
383, 0.100000
385, 0.100000
387, 0.100000
389, 0.100000
391, 0.000000
393, 0.100000
395, 0.100000
397, 0.100000
399, 0.100000
401, 0.000000
403, 0.000000
405, 0.100000
407, 0.100000
409, 0.000000
411, 0.000000
413, 0.000000
415, 0.100000
417, 0.100000
419, 0.200000
421, 0.100000
423, 0.100000
425, 0.100000
427, 0.100000
429, 0.100000
431, 0.100000
433, 0.100000
435, 0.100000
437, 0.100000
439, 0.100000
441, 0.100000
443, 0.100000
445, 0.100000
447, 0.200000
449, 0.100000
451, 0.100000
453, 0.000000
455, 0.100000
457, 0.100000
459, 0.100000
461, 0.200000
463, 0.100000
465, 0.100000
467, 0.000000
469, 0.000000
471, 0.000000
473, 0.100000
475, 0.000000
477, 0.200000
479, 0.100000
481, 0.000000
483, 0.000000
485, 0.000000
487, 0.000000
489, 0.000000
491, 0.200000
493, 0.100000
495, 0.100000
497, 0.100000
499, 0.100000
501, 0.100000
503, 0.100000
505, 0.100000
507, 0.100000
509, 0.000000
511, 0.100000
513, 0.000000
515, 0.000000
517, 0.100000
519, 0.100000
521, 0.000000
523, 0.100000
525, 0.100000
527, 0.100000
529, 0.100000
531, 0.100000
533, 0.200000
535, 0.100000
537, 0.100000
539, 0.100000
541, 0.000000
543, 0.100000
545, 0.100000
547, 0.100000
549, 0.100000
551, 0.100000
553, 0.100000
555, 0.100000
557, 0.100000
559, 0.200000
561, 0.100000
563, 0.100000
565, 0.200000
567, 0.200000
569, 0.200000
571, 0.100000
573, 0.100000
575, 0.100000
577, 0.100000
579, 0.200000
581, 0.100000
583, 0.100000
585, 0.100000
587, 0.100000
589, 0.200000
591, 0.000000
593, 0.200000
595, 0.100000
597, 0.100000
599, 0.000000
601, 0.100000
603, 0.100000
605, 0.100000
607, 0.100000
609, 0.000000
611, 0.100000
613, 0.100000
615, 0.100000
617, 0.100000
619, 0.100000
621, 0.100000
623, 0.100000
625, 0.100000
627, 0.100000
629, 0.200000
631, 0.200000
633, 0.100000
635, 0.000000
637, 0.000000
639, 0.100000
641, 0.100000
643, 0.100000
645, 0.000000
647, 0.100000
649, 0.000000
651, 0.100000
653, 0.100000
655, 0.000000
657, 0.000000
659, 0.000000
661, 0.100000
663, 0.000000
665, 0.100000
667, 0.100000
669, 0.100000
671, 0.200000
673, 0.100000
675, 0.100000
677, 0.100000
679, 0.100000
681, 0.100000
683, 0.100000
685, 0.100000
687, 0.000000
689, 0.100000
691, 0.100000
693, 0.100000
695, 0.100000
697, 0.000000
699, 0.200000
701, 0.100000
703, 0.100000
705, 0.100000
707, 0.100000
709, 0.100000
711, 0.100000
713, 0.100000
715, 0.100000
717, 0.100000
719, 0.100000
721, 0.100000
723, 0.100000
725, 0.100000
727, 0.000000
729, 0.100000
731, 0.100000
733, 0.100000
735, 0.100000
737, 0.100000
739, 0.200000
741, 0.100000
743, 0.100000
745, 0.100000
747, 0.000000
749, 0.100000
751, 0.100000
753, 0.100000
755, 0.100000
757, 0.100000
759, 0.100000
761, 0.200000
763, 0.100000
765, 0.100000
767, 0.100000
769, 0.100000
771, 0.200000
773, 0.100000
775, 0.200000
777, 0.100000
779, 0.000000
781, 0.100000
783, 0.100000
785, 0.200000
787, 0.100000
789, 0.100000
791, 0.100000
793, 0.100000
795, 0.100000
797, 0.100000
799, 0.200000
801, 0.100000
803, 0.100000
805, 0.100000
807, 0.100000
809, 0.100000
811, 0.100000
813, 0.100000
815, 0.100000
817, 0.000000
819, 0.100000
821, 0.100000
823, 0.100000
825, 0.200000
827, 0.100000
829, 0.100000
831, 0.100000
833, 0.100000
835, 0.100000
837, 0.100000
839, 0.100000
841, 0.100000
843, 0.100000
845, 0.000000
847, 0.100000
849, 0.200000
851, 0.000000
853, 0.100000
855, 0.100000
857, 0.100000
859, 0.100000
861, 0.100000
863, 0.100000
865, 0.100000
867, 0.100000
869, 0.100000
871, 0.100000
873, 0.000000
875, 0.100000
877, 0.100000
879, 0.100000
881, 0.100000
883, 0.100000
885, 0.100000
887, 0.000000
889, 0.100000
891, 0.100000
893, 0.000000
895, 0.100000
897, 0.100000
899, 0.100000
901, 0.100000
903, 0.000000
905, 0.100000
907, 0.100000
909, 0.000000
911, 0.100000
913, 0.100000
915, 0.000000
917, 0.100000
919, 0.100000
921, 0.000000
923, 0.100000
925, 0.100000
927, 0.100000
929, 0.000000
931, 0.000000
933, 0.100000
935, 0.100000
937, 0.100000
939, 0.100000
941, 0.100000
943, 0.100000
945, 0.100000
947, 0.100000
949, 0.100000
951, 0.100000
953, 0.100000
955, 0.100000
957, 0.100000
959, 0.100000
961, 0.100000
963, 0.100000
965, 0.100000
967, 0.100000
969, 0.100000
971, 0.100000
973, 0.100000
975, 0.100000
977, 0.100000
979, 0.100000
981, 0.100000
983, 0.100000
985, 0.200000
987, 0.200000
989, 0.000000
991, 0.100000
993, 0.100000
995, 0.100000
997, 0.100000
999, 0.100000
1001, 0.100000
1003, 0.100000
1005, 0.100000
1007, 0.100000
1009, 0.000000
1011, 0.100000
1013, 0.000000
1015, 0.100000
1017, 0.000000
1019, 0.100000
1021, 0.000000
1023, 0.100000
1025, 0.100000
1027, 0.100000
1029, 0.200000
1031, 0.100000
1033, 0.100000
1035, 0.100000
1037, 0.100000
1039, 0.100000
1041, 0.100000
1043, 0.100000
1045, 0.100000
1047, 0.100000
1049, 0.100000
1051, 0.200000
1053, 0.100000
1055, 0.100000
1057, 0.100000
1059, 0.100000
1061, 0.100000
1063, 0.200000
1065, 0.200000
1067, 0.000000
1069, 0.100000
1071, 0.100000
1073, 0.100000
1075, 0.100000
1077, 0.100000
1079, 0.000000
1081, 0.100000
1083, 0.000000
1085, 0.100000
1087, 0.100000
1089, 0.100000
1091, 0.100000
1093, 0.100000
1095, 0.100000
1097, 0.100000
1099, 0.200000
1101, 0.100000
1103, 0.100000
1105, 0.100000
1107, 0.200000
1109, 0.100000
1111, 0.100000
1113, 0.100000
1115, 0.100000
1117, 0.100000
1119, 0.100000
1121, 0.000000
1123, 0.100000
1125, 0.100000
1127, 0.000000
1129, 0.100000
1131, 0.200000
1133, 0.200000
1135, 0.100000
1137, 0.100000
1139, 0.100000
1141, 0.000000
1143, 0.100000
1145, 0.100000
1147, 0.100000
1149, 0.100000
1151, 0.100000
1153, 0.100000
1155, 0.100000
1157, 0.100000
1159, 0.200000
1161, 0.100000
1163, 0.200000
1165, 0.200000
1167, 0.200000
1169, 0.200000
1171, 0.200000
1173, 0.200000
1175, 0.000000
1177, 0.200000
1179, 0.200000
1181, 0.100000
1183, 0.100000
1185, 0.100000
1187, 0.200000
1189, 0.100000
1191, 0.100000
1193, 0.100000
1195, 0.100000
1197, 0.100000
1199, 0.100000
1201, 0.100000
1203, 0.200000
1205, 0.100000
1207, 0.100000
1209, 0.100000
1211, 0.100000
1213, 0.100000
1215, 0.100000
1217, 0.100000
1219, 0.100000
1221, 0.100000
1223, 0.000000
1225, 0.100000
1227, 0.100000
1229, 0.100000
1231, 0.100000
1233, 0.100000
1235, 0.100000
1237, 0.100000
1239, 0.100000
1241, 0.000000
1243, 0.100000
1245, 0.100000
1247, 0.100000
1249, 0.100000
1251, 0.200000
1253, 0.100000
1255, 0.100000
1257, 0.200000
1259, 0.100000
1261, 0.100000
1263, 0.100000
1265, 0.100000
1267, 0.100000
1269, 0.000000
1271, 0.100000
1273, 0.100000
1275, 0.100000
1277, 0.100000
1279, 0.100000
1281, 0.100000
1283, 0.000000
1285, 0.100000
1287, 0.100000
1289, 0.100000
1291, 0.100000
1293, 0.100000
1295, 0.000000
1297, 0.100000
1299, 0.100000
1301, 0.100000
1303, 0.100000
1305, 0.100000
1307, 0.100000
1309, 0.100000
1311, 0.100000
1313, 0.100000
1315, 0.100000
1317, 0.100000
1319, 0.100000
1321, 0.100000
1323, 0.100000
1325, 0.200000
1327, 0.100000
1329, 0.000000
1331, 0.100000
1333, 0.100000
1335, 0.100000
1337, 0.100000
1339, 0.200000
1341, 0.000000
1343, 0.200000
1345, 0.100000
1347, 0.100000
1349, 0.100000
1351, 0.000000
1353, 0.000000
1355, 0.100000
1357, 0.100000
1359, 0.100000
1361, 0.000000
1363, 0.100000
1365, 0.200000
1367, 0.200000
1369, 0.200000
1371, 0.100000
1373, 0.100000
1375, 0.100000
1377, 0.000000
1379, 0.100000
1381, 0.100000
1383, 0.100000
1385, 0.100000
1387, 0.100000
1389, 0.100000
1391, 0.100000
1393, 0.100000
1395, 0.100000
1397, 0.100000
1399, 0.100000
1401, 0.100000
1403, 0.200000
1405, 0.000000
1407, 0.100000
1409, 0.100000
1411, 0.100000
1413, 0.200000
1415, 0.100000
1417, 0.100000
1419, 0.100000
1421, 0.000000
1423, 0.100000
1425, 0.200000
1427, 0.100000
1429, 0.100000
1431, 0.100000
1433, 0.100000
1435, 0.100000
1437, 0.100000
1439, 0.100000
1441, 0.100000
1443, 0.100000
1445, 0.100000
1447, 0.100000
1449, 0.100000
1451, 0.100000
1453, 0.100000
1455, 0.100000
1457, 0.200000
1459, 0.100000
1461, 0.100000
1463, 0.100000
1465, 0.100000
1467, 0.100000
1469, 0.100000
1471, 0.100000
1473, 0.100000
1475, 0.100000
1477, 0.100000
1479, 0.100000
1481, 0.200000
1483, 0.100000
1485, 0.000000
1487, 0.100000
1489, 0.100000
1491, 0.100000
1493, 0.200000
1495, 0.100000
1497, 0.000000
1499, 0.100000
1501, 0.100000
1503, 0.100000
1505, 0.100000
1507, 0.200000
1509, 0.200000
1511, 0.100000
1513, 0.100000
1515, 0.000000
1517, 0.200000
1519, 0.200000
1521, 0.100000
1523, 0.200000
1525, 0.100000
1527, 0.100000
1529, 0.000000
1531, 0.100000
1533, 0.100000
1535, 0.000000
1537, 0.200000
1539, 0.000000
1541, 0.100000
1543, 0.100000
1545, 0.100000
1547, 0.100000
1549, 0.100000
1551, 0.100000
1553, 0.000000
1555, 0.100000
1557, 0.100000
1559, 0.100000
1561, 0.100000
1563, 0.100000
1565, 0.100000
1567, 0.100000
1569, 0.100000
1571, 0.100000
1573, 0.100000
1575, 0.100000
1577, 0.100000
1579, 0.100000
1581, 0.100000
1583, 0.100000
1585, 0.200000
1587, 0.100000
1589, 0.100000
1591, 0.200000
1593, 0.100000
1595, 0.100000
1597, 0.100000
1599, 0.100000
1601, 0.100000
1603, 0.100000
1605, 0.100000
1607, 0.100000
1609, 0.100000
1611, 0.100000
1613, 0.100000
1615, 0.100000
1617, 0.100000
1619, 0.100000
1621, 0.200000
1623, 0.000000
1625, 0.200000
1627, 0.100000
1629, 0.100000
1631, 0.100000
1633, 0.100000
1635, 0.100000
1637, 0.100000
1639, 0.100000
1641, 0.100000
1643, 0.200000
1645, 0.200000
1647, 0.000000
1649, 0.100000
1651, 0.100000
1653, 0.100000
1655, 0.100000
1657, 0.200000
1659, 0.200000
1661, 0.100000
1663, 0.100000
1665, 0.100000
1667, 0.100000
1669, 0.100000
1671, 0.100000
1673, 0.200000
1675, 0.000000
1677, 0.100000
1679, 0.100000
1681, 0.100000
1683, 0.100000
1685, 0.100000
1687, 0.100000
1689, 0.100000
1691, 0.100000
1693, 0.100000
1695, 0.200000
1697, 0.200000
1699, 0.100000
1701, 0.200000
1703, 0.100000
1705, 0.100000
1707, 0.100000
1709, 0.100000
1711, 0.200000
1713, 0.000000
1715, 0.100000
1717, 0.000000
1719, 0.100000
1721, 0.000000
1723, 0.100000
1725, 0.100000
1727, 0.100000
1729, 0.100000
1731, 0.000000
1733, 0.100000
1735, 0.100000
1737, 0.100000
1739, 0.200000
1741, 0.100000
1743, 0.000000
1745, 0.100000
1747, 0.000000
1749, 0.100000
1751, 0.100000
1753, 0.100000
1755, 0.100000
1757, 0.100000
1759, 0.100000
1761, 0.100000
1763, 0.000000
1765, 0.000000
1767, 0.100000
1769, 0.100000
1771, 0.000000
1773, 0.100000
1775, 0.100000
1777, 0.100000
1779, 0.100000
1781, 0.200000
1783, 0.100000
1785, 0.000000
1787, 0.100000
1789, 0.100000
1791, 0.200000
1793, 0.100000
1795, 0.100000
1797, 0.100000
1799, 0.000000
1801, 0.200000
1803, 0.100000
1805, 0.100000
1807, 0.100000
1809, 0.100000
1811, 0.100000
1813, 0.100000
1815, 0.000000
1817, 0.100000
1819, 0.100000
1821, 0.200000
1823, 0.100000
1825, 0.100000
1827, 0.100000
1829, 0.200000
1831, 0.200000
1833, 0.100000
1835, 0.200000
1837, 0.000000
1839, 0.200000
1841, 0.200000
1843, 0.200000
1845, 0.100000
1847, 0.100000
1849, 0.000000
1851, 0.100000
1853, 0.200000
1855, 0.100000
1857, 0.100000
1859, 0.100000
1861, 0.100000
1863, 0.200000
1865, 0.100000
1867, 0.000000
1869, 0.200000
1871, 0.100000
1873, 0.200000
1875, 0.100000
1877, 0.000000
1879, 0.100000
1881, 0.100000
1883, 0.100000
1885, 0.100000
1887, 0.100000
1889, 0.100000
1891, 0.100000
1893, 0.100000
1895, 0.100000
1897, 0.100000
1899, 0.100000
1901, 0.100000
1903, 0.100000
1905, 0.100000
1907, 0.100000
1909, 0.100000
1911, 0.000000
1913, 0.100000
1915, 0.000000
1917, 0.000000
1919, 0.100000
1921, 0.100000
1923, 0.100000
1925, 0.000000
1927, 0.100000
1929, 0.100000
1931, 0.100000
1933, 0.000000
1935, 0.100000
1937, 0.100000
1939, 0.100000
1941, 0.100000
1943, 0.100000
1945, 0.000000
1947, 0.000000
1949, 0.100000
1951, 0.100000
1953, 0.100000
1955, 0.200000
1957, 0.200000
1959, 0.100000
1961, 0.100000
1963, 0.100000
1965, 0.100000
1967, 0.200000
1969, 0.100000
1971, 0.100000
1973, 0.100000
1975, 0.100000
1977, 0.100000
1979, 0.100000
1981, 0.100000
1983, 0.100000
1985, 0.000000
1987, 0.100000
1989, 0.100000
1991, 0.100000
1993, 0.200000
1995, 0.200000
1997, 0.100000
1999, 0.100000
2001, 0.100000
